Promoter,Longest_CREB1_NCSite,Longest_EGR1_NCSite,Contains_CREB1_PWM,Contains_EGR1_PWM
chr19:39826683-39828683,22.0,28.0,0,1
chr19:39811503-39813503,21.0,24.0,0,1
chr19:39739496-39741496,19.0,15.0,1,0
chr19:39735646-39737646,16.0,16.0,0,0
chr19:39785046-39787046,17.0,25.0,0,1
chr19:39757035-39759035,14.0,16.0,0,1
chr19:39934185-39936185,27.0,31.0,0,0
chr19:39926589-39928589,18.0,16.0,0,1
chr19:39934221-39936221,27.0,31.0,0,0
chr19:39902418-39904418,15.0,11.0,0,1
chr19:39881746-39883746,26.0,30.0,1,0
chr19:39934287-39936287,27.0,31.0,0,0
chr19:39880017-39882017,13.0,13.0,1,0
chr19:39901308-39903308,21.0,11.0,0,1
chr19:39895486-39897486,20.0,20.0,0,1
chr19:40091163-40093163,18.0,15.0,0,0
chr19:39987586-39989586,16.0,17.0,0,1
chr19:40003752-40005752,27.0,27.0,0,0
chr19:40023492-40025492,20.0,19.0,0,0
chr19:40030801-40032801,20.0,22.0,0,1
chr19:40193120-40195120,21.0,21.0,0,0
chr19:40144552-40146552,19.0,23.0,0,0
chr19:40228669-40230669,27.0,24.0,0,0
chr19:40265092-40267092,25.0,20.0,0,1
chr19:40324873-40326873,18.0,37.0,0,1
chr19:40324802-40326802,22.0,37.0,0,1
chr19:40337019-40339019,16.0,18.0,0,0
chr19:40267493-40269493,26.0,25.0,0,1
chr19:40474911-40476911,17.0,15.0,0,0
chr19:40475071-40477071,17.0,15.0,0,0
chr19:40562138-40564138,24.0,18.0,1,0
chr19:40596850-40598850,19.0,23.0,0,1
chr19:40596810-40598810,19.0,23.0,0,1
chr19:40596845-40598845,19.0,23.0,0,1
chr19:40500966-40502966,23.0,22.0,0,1
chr19:40695332-40697332,24.0,27.0,0,1
chr19:40732596-40734596,30.0,27.0,0,0
chr19:40724306-40726306,15.0,17.0,0,0
chr19:40863548-40865548,16.0,15.0,0,1
chr19:40852331-40854331,18.0,62.0,0,1
chr19:40854434-40856434,28.0,25.0,1,1
chr19:40854304-40856304,28.0,25.0,1,1
chr19:40852601-40854601,15.0,13.0,0,1
chr19:40971652-40973652,17.0,9.0,0,1
chr19:40948505-40950505,15.0,13.0,0,1
chr19:40931899-40933899,22.0,29.0,0,1
chr19:40950242-40952242,17.0,14.0,1,1
chr19:40919271-40921271,15.0,13.0,1,1
chr19:40919285-40921285,15.0,13.0,1,1
chr19:41034397-41036397,19.0,12.0,0,1
chr19:41105274-41107274,18.0,10.0,0,1
chr19:41080778-41082778,22.0,19.0,0,1
chr19:41221016-41223016,19.0,12.0,0,0
chr19:41279425-41281425,19.0,22.0,0,0
chr19:41221024-41223024,19.0,12.0,0,0
chr19:41196556-41198556,19.0,11.0,0,1
chr19:41279064-41281064,25.0,22.0,0,0
chr19:41222791-41224791,16.0,11.0,0,0
chr19:41255107-41257107,25.0,11.0,0,1
chr19:41196069-41198069,19.0,11.0,0,1
chr19:41256382-41258382,14.0,12.0,0,1
chr19:41303095-41305095,17.0,14.0,0,1
chr19:41303426-41305426,23.0,14.0,0,1
chr19:41356352-41358352,22.0,12.0,0,0
chr19:41388657-41390657,21.0,12.0,0,0
chr19:41495186-41497186,29.0,26.0,0,1
chr19:41618336-41620336,26.0,23.0,0,1
chr19:41592355-41594355,21.0,12.0,0,0
chr19:41723127-41725127,25.0,22.0,1,0
chr19:41730659-41732659,13.0,11.0,0,1
chr19:41697123-41699123,16.0,18.0,0,0
chr19:41867870-41869870,28.0,25.0,0,0
chr19:41880437-41882437,29.0,33.0,0,1
chr19:41870054-41872054,29.0,26.0,0,1
chr19:41859827-41861827,14.0,11.0,0,1
chr19:41901722-41903722,23.0,21.0,0,1
chr19:41903264-41905264,26.0,23.0,0,0
chr19:41881168-41883168,29.0,33.0,0,1
chr19:41814381-41816381,24.0,21.0,0,1
chr19:41867851-41869851,28.0,25.0,0,0
chr19:41814076-41816076,24.0,21.0,0,0
chr19:41934635-41936635,25.0,23.0,0,0
chr19:41933898-41935898,25.0,23.0,0,0
chr19:41947060-41949060,14.0,13.0,0,1
chr19:42133442-42135442,17.0,12.0,0,0
chr19:42080517-42082517,16.0,16.0,0,0
chr19:42192199-42194199,16.0,16.0,0,0
chr19:42210544-42212544,16.0,11.0,0,1
chr19:42298518-42300518,16.0,16.0,0,0
chr19:42257437-42259437,19.0,18.0,0,0
chr19:42347794-42349794,27.0,26.0,0,0
chr19:42362324-42364324,22.0,26.0,0,0
chr19:42362473-42364473,22.0,26.0,0,0
chr19:42347104-42349104,36.0,38.0,0,1
chr19:42385250-42387250,28.0,24.0,0,1
chr19:42463473-42465473,27.0,22.0,0,0
chr19:42379348-42381348,25.0,22.0,0,1
chr19:42432601-42434601,15.0,15.0,0,1
chr19:42386509-42388509,17.0,12.0,0,1
chr19:42348746-42350746,28.0,25.0,0,1
chr19:42569967-42571967,24.0,15.0,0,1
chr19:42570628-42572628,14.0,13.0,0,1
chr19:42578317-42580317,18.0,16.0,0,1
chr19:42498382-42500382,16.0,11.0,0,1
chr19:42569957-42571957,24.0,15.0,0,1
chr19:42497619-42499619,14.0,11.0,0,1
chr19:42721829-42723829,15.0,12.0,0,1
chr19:42724286-42726286,22.0,25.0,0,1
chr19:42815460-42817460,18.0,18.0,0,1
chr19:42786620-42788620,21.0,10.0,0,1
chr19:42771403-42773403,27.0,24.0,0,0
chr19:42806929-42808929,27.0,24.0,0,1
chr19:42770681-42772681,27.0,27.0,0,0
chr19:42758787-42760787,16.0,15.0,0,1
chr19:42759280-42761280,25.0,15.0,0,1
chr19:42758051-42760051,22.0,10.0,0,1
chr19:42806776-42808776,21.0,22.0,0,1
chr19:42806952-42808952,27.0,24.0,0,1
chr19:42746754-42748754,21.0,16.0,0,0
chr19:42804283-42806283,16.0,13.0,0,0
chr19:42931540-42933540,18.0,20.0,1,1
chr19:42894449-42896449,29.0,17.0,0,1
chr19:42947098-42949098,18.0,13.0,1,0
chr19:43032633-43034633,15.0,17.0,0,0
chr19:43099076-43101076,20.0,11.0,0,1
chr19:43244633-43246633,14.0,10.0,0,1
chr19:43383865-43385865,14.0,11.0,0,0
chr19:43269830-43271830,14.0,10.0,0,1
chr19:43422046-43424046,14.0,10.0,0,1
chr19:43441359-43443359,14.0,10.0,0,1
chr19:43586853-43588853,14.0,10.0,0,0
chr19:43690688-43692688,14.0,10.0,0,0
chr19:43773682-43775682,13.0,10.0,0,0
chr19:43709790-43711790,14.0,11.0,0,0
chr19:43709926-43711926,14.0,11.0,0,0
chr19:43855837-43857837,19.0,21.0,0,0
chr19:44031353-44033353,31.0,28.0,0,1
chr19:43917041-43919041,24.0,16.0,1,1
chr19:43969760-43971760,33.0,38.0,0,0
chr19:44008985-44010985,19.0,19.0,0,1
chr19:44100287-44102287,17.0,11.0,1,1
chr19:44079679-44081679,20.0,23.0,0,0
chr19:44082695-44084695,21.0,22.0,0,1
chr19:44144002-44146002,21.0,13.0,0,1
chr19:44098746-44100746,17.0,26.0,1,1
chr19:44078951-44080951,20.0,23.0,0,0
chr19:44082757-44084757,21.0,22.0,0,1
chr19:44114239-44116239,17.0,18.0,0,0
chr19:44098543-44100543,17.0,26.0,1,1
chr19:44123781-44125781,25.0,24.0,0,1
chr19:44259114-44261114,15.0,20.0,0,1
chr19:44285125-44287125,15.0,10.0,0,1
chr19:44218227-44220227,28.0,31.0,0,1
chr19:44329472-44331472,16.0,27.0,0,1
chr19:44486321-44488321,21.0,22.0,0,1
chr19:44505108-44507108,22.0,20.0,0,0
chr19:44453396-44455396,22.0,28.0,0,0
chr19:44527493-44529493,25.0,26.0,0,0
chr19:44486339-44488339,21.0,22.0,0,1
chr19:44453379-44455379,22.0,28.0,0,0
chr19:44527530-44529530,25.0,26.0,0,0
chr19:44453374-44455374,22.0,28.0,0,0
chr19:44574311-44576311,19.0,18.0,0,1
chr19:44667248-44669248,18.0,15.0,0,0
chr19:44596513-44598513,18.0,17.0,0,0
chr19:44615551-44617551,16.0,28.0,0,1
chr19:44667214-44669214,18.0,15.0,0,0
chr19:44643706-44645706,23.0,21.0,0,0
chr19:44667316-44669316,18.0,15.0,0,0
chr19:44667307-44669307,18.0,15.0,0,0
chr19:44714680-44716680,22.0,20.0,0,1
chr19:44762032-44764032,23.0,21.0,0,0
chr19:44809178-44811178,16.0,14.0,0,1
chr19:44714684-44716684,22.0,20.0,0,1
chr19:44762066-44764066,23.0,21.0,0,0
chr19:44952660-44954660,18.0,17.0,1,0
chr19:44860832-44862832,24.0,17.0,0,0
chr19:44871375-44873375,16.0,14.0,0,0
chr19:44952766-44954766,18.0,17.0,0,0
chr19:44905774-44907774,18.0,34.0,0,1
chr19:44860856-44862856,24.0,17.0,0,0
chr19:45004574-45006574,16.0,18.0,0,0
chr19:45033698-45035698,17.0,17.0,0,0
chr19:45145209-45147209,20.0,28.0,0,1
chr19:45172723-45174723,35.0,34.0,0,1
chr19:45200420-45202420,15.0,13.0,0,1
chr19:45114872-45116872,22.0,31.0,0,0
chr19:45145097-45147097,20.0,28.0,0,0
chr19:45310359-45312359,14.0,11.0,0,1
chr19:45279125-45281125,22.0,24.0,0,1
chr19:45279146-45281146,22.0,24.0,0,1
chr19:45310315-45312315,14.0,11.0,0,1
chr19:45249964-45251964,22.0,10.0,0,1
chr19:45407277-45409277,17.0,12.0,0,1
chr19:45407657-45409657,17.0,12.0,0,1
chr19:45407052-45409052,17.0,12.0,0,0
chr19:45392510-45394510,23.0,26.0,0,1
chr19:45415581-45417581,20.0,20.0,0,1
chr19:45392476-45394476,23.0,26.0,0,1
chr19:45447307-45449307,18.0,14.0,1,1
chr19:45415928-45417928,18.0,15.0,0,1
chr19:45443493-45445493,18.0,15.0,0,1
chr19:45415864-45417864,18.0,15.0,0,1
chr19:45580517-45582517,25.0,22.0,0,1
chr19:45540302-45542302,18.0,23.0,0,0
chr19:45502721-45504721,20.0,16.0,0,1
chr19:45576884-45578884,33.0,24.0,0,1
chr19:45580452-45582452,25.0,22.0,0,0
chr19:45579736-45581736,25.0,22.0,1,1
chr19:45681495-45683495,16.0,15.0,1,1
chr19:45680041-45682041,21.0,24.0,1,0
chr19:45873845-45875845,26.0,27.0,0,0
chr19:45873831-45875831,26.0,27.0,0,0
chr19:45752528-45754528,13.0,21.0,0,1
chr19:45826133-45828133,20.0,12.0,0,0
chr19:45842007-45844007,28.0,25.0,0,1
chr19:45927175-45929175,28.0,29.0,0,1
chr19:45954024-45956024,21.0,18.0,0,1
chr19:45954805-45956805,25.0,22.0,1,1
chr19:45926786-45928786,28.0,29.0,0,1
chr19:45996511-45998511,22.0,18.0,0,1
chr19:45969253-45971253,33.0,30.0,1,0
chr19:45907901-45909901,23.0,12.0,0,1
chr19:46000305-46002305,17.0,16.0,0,0
chr19:45908327-45910327,14.0,11.0,0,1
chr19:45909619-45911619,14.0,17.0,0,1
chr19:46088060-46090060,26.0,23.0,0,1
chr19:46008736-46010736,17.0,14.0,1,1
chr19:46105470-46107470,26.0,29.0,0,1
chr19:46234154-46236154,27.0,24.0,0,0
chr19:46193923-46195923,24.0,25.0,0,1
chr19:46169478-46171478,19.0,23.0,0,0
chr19:46226754-46228754,19.0,21.0,0,1
chr19:46195574-46197574,13.0,11.0,0,1
chr19:46234696-46236696,27.0,24.0,0,0
chr19:46218536-46220536,24.0,21.0,0,1
chr19:46236435-46238435,20.0,20.0,1,1
chr19:46195211-46197211,13.0,11.0,0,0
chr19:46195250-46197250,13.0,11.0,0,0
chr19:46285748-46287748,31.0,27.0,0,0
chr19:46366405-46368405,16.0,13.0,0,1
chr19:46282877-46284877,19.0,11.0,0,1
chr19:46318566-46320566,22.0,14.0,0,1
chr19:46296103-46298103,30.0,26.0,0,1
chr19:46365583-46367583,16.0,13.0,1,1
chr19:46283861-46285861,19.0,11.0,0,1
chr19:46389399-46391399,20.0,24.0,1,1
chr19:46496724-46498724,21.0,27.0,0,1
chr19:46477123-46479123,26.0,27.0,0,1
chr19:46526311-46528311,25.0,23.0,0,1
chr19:46418036-46420036,24.0,25.0,0,0
chr19:46627945-46629945,15.0,19.0,1,1
chr19:46544274-46546274,23.0,20.0,0,0
chr19:46730998-46732998,17.0,27.0,0,0
chr19:46799632-46801632,15.0,13.0,0,1
chr19:46848343-46850343,30.0,27.0,0,0
chr19:46916821-46918821,17.0,14.0,0,1
chr19:46798298-46800298,28.0,27.0,0,1
chr19:46804875-46806875,21.0,50.0,0,1
chr19:46974820-46976820,22.0,21.0,0,1
chr19:46999124-47001124,17.0,11.0,0,0
chr19:47102586-47104586,16.0,14.0,0,1
chr19:47128346-47130346,17.0,13.0,0,1
chr19:47157975-47159975,18.0,42.0,0,1
chr19:47103325-47105325,16.0,11.0,0,1
chr19:47103328-47105328,16.0,11.0,0,1
chr19:47102330-47104330,16.0,14.0,0,1
chr19:47164439-47166439,17.0,15.0,0,1
chr19:47247313-47249313,16.0,12.0,0,1
chr19:47249707-47251707,35.0,26.0,0,1
chr19:47291851-47293851,17.0,23.0,0,0
chr19:47290550-47292550,15.0,13.0,0,0
chr19:47288071-47290071,21.0,18.0,1,1
chr19:47354103-47356103,22.0,21.0,0,0
chr19:47353571-47355571,22.0,21.0,0,1
chr19:47551882-47553882,24.0,16.0,0,1
chr19:47521093-47523093,16.0,29.0,0,1
chr19:47536574-47538574,51.0,51.0,0,1
chr19:47734456-47736456,20.0,20.0,0,1
chr19:47735924-47737924,24.0,21.0,0,0
chr19:47757781-47759781,12.0,16.0,0,0
chr19:47811117-47813117,27.0,24.0,0,1
chr19:47776141-47778141,16.0,11.0,0,1
chr19:47922784-47924784,18.0,18.0,0,1
chr19:47850571-47852571,18.0,25.0,0,0
chr19:47841743-47843743,31.0,42.0,0,0
chr19:47925490-47927490,14.0,13.0,0,0
chr19:48018320-48020320,18.0,19.0,0,1
chr19:47987476-47989476,25.0,23.0,1,0
chr19:48076405-48078405,25.0,29.0,1,1
chr19:48109452-48111452,18.0,26.0,0,0
chr19:48323193-48325193,20.0,19.0,0,0
chr19:48246802-48248802,18.0,24.0,1,1
chr19:48279959-48281959,20.0,18.0,0,1
chr19:48306861-48308861,16.0,12.0,0,0
chr19:48389572-48391572,24.0,21.0,0,0
chr19:48495427-48497427,18.0,27.0,0,1
chr19:48547336-48549336,15.0,19.0,0,0
chr19:48495888-48497888,18.0,19.0,0,1
chr19:48614109-48616109,29.0,25.0,0,0
chr19:48614074-48616074,29.0,25.0,0,0
chr19:48753104-48755104,16.0,17.0,0,0
chr19:48671936-48673936,17.0,14.0,0,1
chr19:48753085-48755085,16.0,17.0,0,0
chr19:48867197-48869197,17.0,11.0,1,1
chr19:48772501-48774501,21.0,23.0,0,0
chr19:48822756-48824756,19.0,13.0,0,0
chr19:48771337-48773337,20.0,33.0,1,0
chr19:48826808-48828808,21.0,22.0,0,1
chr19:48827255-48829255,19.0,16.0,0,1
chr19:48772159-48774159,21.0,33.0,0,0
chr19:48865623-48867623,21.0,15.0,0,0
chr19:48825228-48827228,21.0,22.0,0,1
chr19:48772543-48774543,21.0,23.0,0,0
chr19:48947239-48949239,15.0,16.0,1,1
chr19:48970464-48972464,27.0,24.0,0,0
chr19:48970625-48972625,27.0,24.0,0,0
chr19:48956830-48958830,15.0,12.0,0,0
chr19:48894924-48896924,15.0,13.0,0,1
chr19:49140636-49142636,20.0,13.0,0,1
chr19:49076992-49078992,30.0,27.0,0,1
chr19:49126285-49128285,23.0,20.0,0,1
chr19:49118333-49120333,16.0,16.0,0,1
chr19:49122435-49124435,34.0,35.0,1,1
chr19:49120762-49122762,15.0,13.0,1,0
chr19:49149444-49151444,20.0,24.0,0,1
chr19:49120547-49122547,15.0,13.0,1,1
chr19:49107998-49109998,29.0,26.0,0,0
chr19:49053428-49055428,21.0,18.0,0,1
chr19:49197227-49199227,27.0,28.0,0,1
chr19:49249189-49251189,17.0,36.0,1,1
chr19:49256917-49258917,22.0,18.0,0,1
chr19:49176274-49178274,17.0,12.0,0,0
chr19:49250166-49252166,17.0,36.0,1,0
chr19:49255898-49257898,22.0,18.0,0,1
chr19:49258615-49260615,17.0,10.0,0,0
chr19:49243867-49245867,15.0,12.0,1,1
chr19:49222982-49224982,20.0,12.0,0,1
chr19:49220214-49222214,28.0,26.0,0,1
chr19:49256780-49258780,22.0,18.0,0,1
chr19:49220278-49222278,28.0,26.0,0,1
chr19:49314286-49316286,25.0,30.0,0,1
chr19:49339748-49341748,23.0,33.0,0,1
chr19:49371874-49373874,23.0,28.0,0,1
chr19:49402001-49404001,21.0,23.0,0,1
chr19:49373648-49375648,25.0,28.0,1,1
chr19:49456131-49458131,29.0,42.0,0,0
chr19:49456116-49458116,29.0,42.0,0,0
chr19:49434955-49436955,14.0,22.0,0,1
chr19:49533146-49535146,21.0,21.0,0,1
chr19:49494704-49496704,17.0,12.0,0,0
chr19:49495143-49497143,17.0,12.0,0,1
chr19:49540152-49542152,27.0,27.0,0,1
chr19:49496566-49498566,18.0,15.0,0,1
chr19:49466565-49468565,16.0,18.0,0,1
chr19:49520348-49522348,15.0,14.0,0,1
chr19:49527632-49529632,13.0,21.0,0,1
chr19:49576198-49578198,25.0,22.0,0,0
chr19:49615626-49617626,24.0,23.0,0,0
chr19:49622400-49624400,21.0,12.0,0,1
chr19:49586707-49588707,23.0,29.0,0,1
chr19:49567124-49569124,16.0,13.0,0,1
chr19:49620800-49622800,21.0,13.0,0,1
chr19:49658653-49660653,17.0,12.0,0,0
chr19:49545104-49547104,15.0,15.0,0,1
chr19:49552368-49554368,14.0,21.0,0,1
chr19:49561006-49563006,17.0,15.0,0,1
chr19:49865673-49867673,22.0,19.0,0,1
chr19:49865133-49867133,22.0,17.0,0,1
chr19:49864774-49866774,22.0,17.0,0,1
chr19:49836662-49838662,15.0,23.0,0,0
chr19:49889505-49891505,24.0,17.0,0,1
chr19:49926698-49928698,27.0,24.0,0,1
chr19:49925003-49927003,16.0,11.0,0,1
chr19:49926644-49928644,27.0,24.0,0,1
chr19:49988864-49990864,16.0,12.0,0,0
chr19:50013917-50015917,22.0,20.0,0,1
chr19:50014522-50016522,22.0,19.0,0,1
chr19:49954481-49956481,28.0,27.0,0,1
chr19:49975471-49977471,16.0,16.0,0,1
chr19:49975842-49977842,16.0,16.0,0,1
chr19:49988810-49990810,16.0,12.0,0,0
chr19:49997690-49999690,30.0,24.0,1,1
chr19:49955071-49957071,28.0,27.0,0,1
chr19:50029259-50031259,22.0,22.0,0,0
chr19:50082572-50084572,19.0,19.0,0,0
chr19:50166398-50168398,16.0,12.0,0,0
chr19:50092438-50094438,28.0,28.0,0,1
chr19:50169114-50171114,19.0,11.0,0,0
chr19:50178527-50180527,27.0,33.0,0,1
chr19:50143400-50145400,15.0,18.0,1,0
chr19:50189941-50191941,20.0,11.0,0,1
chr19:50169132-50171132,19.0,11.0,0,0
chr19:50143465-50145465,15.0,18.0,1,0
chr19:50167189-50169189,16.0,14.0,0,0
chr19:50316549-50318549,27.0,19.0,0,1
chr19:50266563-50268563,22.0,25.0,0,1
chr19:50268257-50270257,19.0,17.0,0,0
chr19:50432761-50434761,18.0,16.0,0,1
chr19:50429958-50431958,22.0,19.0,0,0
chr19:50352248-50354248,15.0,11.0,0,1
chr19:50351961-50353961,15.0,11.0,0,1
chr19:50351991-50353991,15.0,11.0,0,1
chr19:50352415-50354415,15.0,11.0,0,1
chr19:50378958-50380958,18.0,11.0,0,0
chr19:50430399-50432399,17.0,16.0,0,0
chr19:50400144-50402144,17.0,29.0,1,1
chr19:50379506-50381506,18.0,10.0,0,0
chr19:50381613-50383613,23.0,25.0,0,0
chr19:50370833-50372833,23.0,20.0,0,1
chr19:50380644-50382644,13.0,11.0,0,0
chr19:50431460-50433460,17.0,16.0,0,0
chr19:50380612-50382612,13.0,11.0,0,0
chr19:50528629-50530629,24.0,24.0,0,1
chr19:50528805-50530805,24.0,24.0,0,1
chr19:50470920-50472920,18.0,28.0,1,0
chr19:50527261-50529261,18.0,20.0,1,0
chr19:50666538-50668538,35.0,32.0,0,0
chr19:50832634-50834634,17.0,23.0,0,1
chr19:50832328-50834328,17.0,23.0,0,1
chr19:50920194-50922194,18.0,12.0,0,1
chr19:50934148-50936148,18.0,20.0,0,1
chr19:50980105-50982105,20.0,24.0,0,1
chr19:50868896-50870896,26.0,44.0,0,1
chr19:50885603-50887603,20.0,19.0,0,1
chr19:50877713-50879713,16.0,28.0,0,0
chr19:50885579-50887579,20.0,19.0,0,1
chr19:51014448-51016448,16.0,10.0,0,1
chr19:51071692-51073692,22.0,11.0,0,0
chr19:51014612-51016612,16.0,10.0,0,1
chr19:51017941-51019941,16.0,29.0,0,0
chr19:51054299-51056299,16.0,12.0,0,1
chr19:51017170-51019170,16.0,11.0,0,1
chr19:51141302-51143302,29.0,23.0,0,1
chr19:51224620-51226620,16.0,14.0,0,1
chr19:51143138-51145138,34.0,32.0,0,1
chr19:51143092-51145092,34.0,32.0,0,1
chr19:51223059-51225059,25.0,13.0,0,1
chr19:51308110-51310110,15.0,17.0,1,1
chr19:51334779-51336779,29.0,21.0,0,0
chr19:51307851-51309851,15.0,17.0,1,1
chr19:51327043-51329043,24.0,24.0,0,0
chr19:51271720-51273720,26.0,25.0,0,0
chr19:51356170-51358170,33.0,29.0,0,1
chr19:51289417-51291417,16.0,38.0,0,0
chr19:51472228-51474228,15.0,14.0,0,1
chr19:51472847-51474847,15.0,14.0,0,1
chr19:51456294-51458294,32.0,31.0,0,1
chr19:51504958-51506958,21.0,14.0,1,1
chr19:51504860-51506860,21.0,14.0,1,1
chr19:51487173-51489173,20.0,19.0,0,1
chr19:51487071-51489071,20.0,19.0,0,1
chr19:51413994-51415994,18.0,15.0,0,0
chr19:51487320-51489320,20.0,19.0,0,1
chr19:51568349-51570349,16.0,16.0,0,1
chr19:51626136-51628136,16.0,14.0,0,0
chr19:51522965-51524965,20.0,18.0,0,1
chr19:51538258-51540258,24.0,21.0,0,0
chr19:51523117-51525117,20.0,19.0,0,1
chr19:51611666-51613666,26.0,20.0,1,1
chr19:51587467-51589467,22.0,29.0,0,0
chr19:51530902-51532902,14.0,13.0,0,1
chr19:51523431-51525431,20.0,22.0,0,1
chr19:51529872-51531872,14.0,12.0,0,1
chr19:51531247-51533247,13.0,13.0,0,1
chr19:51626162-51628162,16.0,14.0,0,0
chr19:51586144-51588144,22.0,18.0,0,0
chr19:51726335-51728335,19.0,16.0,0,0
chr19:51643557-51645557,15.0,15.0,0,1
chr19:51747586-51749586,16.0,17.0,0,0
chr19:51752333-51754333,18.0,20.0,0,0
chr19:51758995-51760995,18.0,19.0,1,0
chr19:51891228-51893228,21.0,11.0,0,1
chr19:51893845-51895845,25.0,30.0,0,0
chr19:51869642-51871642,18.0,11.0,0,1
chr19:51872257-51874257,21.0,18.0,0,1
chr19:51875908-51877908,21.0,13.0,0,1
chr19:51858096-51860096,19.0,45.0,0,0
chr19:51920896-51922896,16.0,26.0,0,1
chr19:52034924-52036924,15.0,18.0,0,0
chr19:51961708-51963708,16.0,36.0,0,0
chr19:52005054-52007054,16.0,13.0,0,0
chr19:52003647-52005647,20.0,11.0,0,1
chr19:52133654-52135654,23.0,23.0,0,1
chr19:52072535-52074535,16.0,16.0,0,0
chr19:52150072-52152072,31.0,32.0,0,0
chr19:52227244-52229244,23.0,20.0,0,1
chr19:52262432-52264432,18.0,19.0,0,1
chr19:52190634-52192634,23.0,23.0,0,1
chr19:52255131-52257131,38.0,29.0,1,1
chr19:52194582-52196582,15.0,12.0,0,1
chr19:52264641-52266641,22.0,19.0,0,0
chr19:52391204-52393204,18.0,13.0,0,0
chr19:52391229-52393229,18.0,13.0,0,0
chr19:52391189-52393189,18.0,13.0,0,0
chr19:52296409-52298409,17.0,21.0,0,0
chr19:52408270-52410270,15.0,16.0,0,0
chr19:52511464-52513464,16.0,25.0,0,0
chr19:52511483-52513483,16.0,25.0,0,0
chr19:52490093-52492093,22.0,18.0,0,1
chr19:52551814-52553814,17.0,19.0,1,1
chr19:52551893-52553893,17.0,19.0,1,1
chr19:52552091-52554091,14.0,19.0,1,1
chr19:52428724-52430724,15.0,14.0,0,0
chr19:52531632-52533632,14.0,19.0,0,0
chr19:52599018-52601018,13.0,24.0,0,1
chr19:52597524-52599524,17.0,14.0,0,1
chr19:52674874-52676874,18.0,24.0,0,1
chr19:52643191-52645191,17.0,17.0,0,0
chr19:52770839-52772839,30.0,24.0,0,0
chr19:52702448-52704448,13.0,17.0,0,0
chr19:52691304-52693304,24.0,24.0,0,1
chr19:52871175-52873175,31.0,28.0,0,0
chr19:52837497-52839497,17.0,19.0,0,1
chr19:52837495-52839495,17.0,19.0,0,1
chr19:52899101-52901101,24.0,25.0,1,1
chr19:52846681-52848681,16.0,13.0,1,0
chr19:53028908-53030908,23.0,26.0,0,1
chr19:53028961-53030961,23.0,26.0,0,1
chr19:53028920-53030920,23.0,26.0,0,1
chr19:52954805-52956805,20.0,18.0,0,1
chr19:53193834-53195834,21.0,18.0,0,1
chr19:53141644-53143644,27.0,24.0,0,0
chr19:53290044-53292044,27.0,24.0,0,1
chr19:53324886-53326886,25.0,46.0,0,1
chr19:53400947-53402947,21.0,15.0,0,1
chr19:53400888-53402888,21.0,15.0,0,1
chr19:53426681-53428681,16.0,22.0,0,1
chr19:53466164-53468164,18.0,21.0,0,1
chr19:53466134-53468134,18.0,21.0,0,1
chr19:53606675-53608675,21.0,18.0,1,1
chr19:53606687-53608687,21.0,18.0,1,1
chr19:53545992-53547992,22.0,19.0,0,0
chr19:53590290-53592290,18.0,33.0,0,0
chr19:53696611-53698611,28.0,29.0,0,0
chr19:53636173-53638173,21.0,19.0,0,1
chr19:53632962-53634962,30.0,32.0,0,0
chr19:53662306-53664306,17.0,18.0,0,0
chr19:53662313-53664313,17.0,18.0,0,0
chr19:53834971-53836971,22.0,17.0,0,0
chr19:53835001-53837001,22.0,17.0,0,0
chr19:53759544-53761544,23.0,22.0,0,0
chr19:53896385-53898385,18.0,14.0,0,0
chr19:53933236-53935236,21.0,18.0,0,1
chr19:53968986-53970986,18.0,17.0,0,1
chr19:53896401-53898401,18.0,14.0,0,0
chr19:53947479-53949479,27.0,30.0,0,0
chr19:53946253-53948253,18.0,18.0,0,0
chr19:54039398-54041398,19.0,18.0,1,0
chr19:54055752-54057752,24.0,23.0,0,1
chr19:54056493-54058493,24.0,23.0,1,1
chr19:54022267-54024267,18.0,26.0,0,1
chr19:54056560-54058560,13.0,16.0,1,1
chr19:54055866-54057866,24.0,23.0,0,1
chr19:54038560-54040560,20.0,18.0,1,0
chr19:54040041-54042041,19.0,13.0,1,1
chr19:54056080-54058080,24.0,23.0,1,1
chr19:54133309-54135309,22.0,26.0,0,0
chr19:54327657-54329657,23.0,21.0,0,0
chr19:54369136-54371136,15.0,15.0,0,1
chr19:54366881-54368881,15.0,20.0,1,0
chr19:54369798-54371798,16.0,15.0,0,1
chr19:54369118-54371118,15.0,15.0,0,1
chr19:54370644-54372644,24.0,11.0,0,1
chr19:54367624-54369624,15.0,16.0,1,0
chr19:54327568-54329568,23.0,21.0,0,0
chr19:54410531-54412531,16.0,15.0,0,1
chr19:54464190-54466190,17.0,47.0,0,1
chr19:54492890-54494890,14.0,10.0,0,1
chr19:54567151-54569151,27.0,24.0,0,1
chr19:54619055-54621055,18.0,20.0,0,1
chr19:54567207-54569207,27.0,24.0,0,1
chr19:54579813-54581813,27.0,24.0,0,1
chr19:54605994-54607994,24.0,21.0,0,1
chr19:54604162-54606162,19.0,20.0,0,1
chr19:54618454-54620454,18.0,20.0,0,1
chr19:54617133-54619133,16.0,12.0,0,1
chr19:54584634-54586634,22.0,19.0,0,1
chr19:54746631-54748631,16.0,18.0,0,1
chr19:54692194-54694194,17.0,14.0,0,1
